Time,ueId,assoCell,compCell,taskCount, upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
2.9,1,4,7,7,1.11578,0.189784,1.01884,1.51884,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,8.96214,8.57807,2.90857,23.1764,
2.9,5,3,7,6,1.10813,0.0964946,0.947413,1.25098,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,7.62583,2.09111,4.12286,10.2657,
2.9,7,3,7,6,1.32256,0.258528,1.14384,1.82241,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,7.69116,2.36938,3.71214,10.1577,
2.9,12,4,8,6,1.53967,0.314695,1.35813,2.17955,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,4.23595,1.37441,3.24785,6.89071,
2.9,15,5,8,8,1.39161,0.312144,1.07241,2.09027,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,12.0224,9.22821,6.37286,32.7479,
2.9,17,6,8,6,1.29563,0.125636,1.21527,1.5367,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.52474,0.025829,6.50116,6.54832,4.24511,0.982414,2.94428,4.98,
2.9,20,6,8,10,1.30922,0.149406,1.10714,1.53571,1.95,3.1398,0,6.5,0,0,0,0,9,0,9,9,1.95035,3.14036,0,6.50116,108.844,76.4312,4.78357,197.893,
2.9,2,4,9,6,1.15574,0.0145802,1.12598,1.1617,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,6.27464,6.29576,3.01571,19.0336,
2.9,4,3,9,3,2.01289,1.28873,1.26884,3.50098,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,27.6943,24.6289,10.9979,55.98,
2.9,10,5,9,3,2.50098,0.380068,2.09027,2.84027,6.5,0,6.5,6.5,0.172619,0.149759,0,0.267857,16,0,16,16,6.50116,0,6.50116,6.50116,172.426,12.0002,160.462,184.462,
2.9,8,4,2,1,1.69643,0,1.69643,1.69643,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,33.8564,0,33.8564,33.8564,
2.9,9,2,2,6,6.49107,9.45205,0.82143,24.5179,0,0,0,0,3.17262,4.34015,0,9.42857,9,0,9,9,0,0,0,0,3.23809,0.793683,2.67857,4.64286,
2.9,18,6,2,6,1.14286,0.0837568,1.08929,1.26786,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.48439,0.78737,2.76713,4.98141,
2.9,19,6,2,7,1.35204,0.100336,1.125,1.39286,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.21101,0.813002,2.73141,4.40999,
2.9,3,2,5,6,1.21429,0.0964947,1.01786,1.26786,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.27903,0.812503,2.89213,4.92784,
2.9,6,3,5,1,1.10714,0,1.10714,1.10714,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,5.15998,0,5.15998,5.15998,
2.9,14,5,5,7,1.31633,0.264003,1.01786,1.60714,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,9.18112,5.11167,5.98214,19.9107,
2.9,16,5,5,7,1.22194,0.0909705,1.01786,1.26786,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,7.6352,1.2474,6.23214,9.85714,
2.9,13,5,6,7,1.36224,0.0689407,1.32143,1.51786,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,6.81305,2.23309,2.6957,10.0707,
3,1,4,7,6,1.29563,0.432681,1.01884,2.1617,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,11.108,2.42535,6.78357,14.105,
3,5,3,7,6,1.19444,0.189796,0.983127,1.50098,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,9.86393,0.651015,9.15857,10.6764,
3,7,3,7,6,1.1736,0.218899,1.00098,1.55455,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,10.0693,0.548421,9.44428,10.8729,
3,12,4,8,2,1.77777,0.568211,1.37598,2.17955,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,10.605,10.0005,3.53357,17.6764,
3,15,5,8,6,1.79563,0.616292,1.35813,2.85813,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,11.105,5.64708,6.89071,18.4086,
3,17,6,8,7,1.21527,0,1.21527,1.21527,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.54832,0,6.54832,6.54832,4.90478,0.256476,4.80784,5.48641,
3,20,6,8,7,1.19741,0,1.19741,1.19741,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,5.06928,0.188982,4.99785,5.49785,
3,2,4,9,6,1.21824,0.113173,1.1617,1.44741,11.5,0,11.5,11.5,0,0,0,0,5,1.54919,4,7,11.5012,0,11.5012,11.5012,9.64071,2.06251,5.64071,11.6407,
3,10,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,8,4,2,13,1.51786,0.363485,1.03571,2.19643,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,57.5048,33.7717,8.65999,116.892,
3,9,2,2,6,6.11905,9.36034,0.839287,24.2679,0,0,0,0,3.38095,4.47497,0,9.17857,9,0,9,9,0,0,0,0,3.32143,0.702583,2.73214,4.39286,
3,18,6,2,6,1.08929,0,1.08929,1.08929,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.47546,0.204124,3.39213,3.89213,
3,19,6,2,6,1.39286,0,1.39286,1.39286,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,2.73141,0,2.73141,2.73141,
3,3,2,5,7,1.25,0,1.25,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.15488,0.647939,2.90998,4.62427,
3,6,3,5,10,1.55179,0.373955,1.03571,2,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,61.9778,20.0273,33.7136,91.3028,
3,14,5,5,3,1.22619,0.125424,1.10714,1.35714,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,5.36905,2.29131,2.73214,6.875,
3,16,5,5,6,1.15179,0.235484,0.857144,1.51786,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,5.62202,1.48747,3.69643,8.08929,
3,13,5,6,5,1.56071,0.366963,1.28571,2.08928,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,8.64927,6.88557,4.87427,20.9278,
3.1,20,6,7,5,1.18313,0.102892,1.01884,1.30455,6.5,0,6.5,6.5,0,0,0,0,3.4,3.1305,2,9,6.50116,0,6.50116,6.50116,4.59071,1.33071,3.14071,5.74785,
3.1,10,4,9,2,1.90277,0.517703,1.5367,2.26884,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5017,0.000741755,11.5012,11.5022,117.185,10.3422,109.872,124.498,
3.1,16,5,9,4,1.63467,0.440053,1.25098,2.26884,8.625,5.75,0,11.5,0,0,0,0,9,0,9,9,8.62587,5.75058,0,11.5012,6.40911,2.26773,3.74785,8.76786,
3.1,17,6,9,3,1.08432,0.113408,1.01884,1.21527,9.83333,2.88675,6.5,11.5,0,0,0,0,9,0,9,9,9.85021,2.85953,6.54832,11.5012,4.83928,0.096492,4.78357,4.9507,
3.1,19,6,9,3,1.41732,0.0211876,1.39286,1.42955,7.83334,6.35085,0.500009,11.5,0,0,0,0,9,0,9,9,7.83435,6.35111,0.50072,11.5012,4.23047,1.29822,2.73141,4.98,
3.1,6,4,2,3,1.19643,0.154647,1.01786,1.28571,0.500009,0,0.500009,0.500009,0,0,0,0,5.66667,2.88675,4,9,0.50072,0,0.50072,0.50072,23.2076,8.24707,17.6064,32.6778,
3.1,7,3,2,6,1.31564,0.256277,1.07241,1.66071,1.50001,2.44949,0.500009,6.5,0,0,0,0,4.5,1.22474,4,7,1.50079,2.44967,0.50072,6.50116,5.35915,3.12365,2.73141,10.355,
3.1,9,2,3,3,1.55952,0.547586,1.08929,2.16071,0.333339,0.28868,0,0.500009,0,0,0,0,5.66667,2.88675,4,9,0.333813,0.289091,0,0.50072,23.7257,18.5094,4.66071,41.6243,
3.1,13,5,3,6,1.16667,0.0827358,1.07143,1.32143,0.500009,0,0.500009,0.500009,0,0,0,0,3.66667,0.816497,2,4,0.50072,0,0.50072,0.50072,9.49629,7.55057,3.73141,24.1243,
3.1,2,4,4,4,1.27703,0.154932,1.05357,1.4117,2.875,5.75,0,11.5,0,0,0,0,6.25,1.5,4,7,2.87529,5.75058,0,11.5012,27.937,3.52187,23.2121,31.2679,
3.1,5,3,4,6,1.36028,0.271306,1.14286,1.89286,1.50001,2.44949,0.500009,6.5,0,0,0,0,7,0,7,7,1.50079,2.44967,0.50072,6.50116,6.95142,6.55932,2.76713,19.1243,
3.1,8,4,4,3,2.25595,1.35965,0.946427,3.66071,0.16667,0.28868,0,0.500009,0,0,0,0,7.66667,1.1547,7,9,0.166907,0.289091,0,0.50072,34.3331,23.2781,7.46356,48.3929,
3.1,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.1,14,5,5,9,8.15476,12.7233,1.10714,37.3393,0,0,0,0,5.46825,7.09007,0,18,6.22222,2.63523,4,9,0,0,0,0,27.5655,14.8726,8.64286,51.25,
3.1,1,4,6,4,1.46453,0.244387,1.125,1.64286,2.00001,3,0.500009,6.5,0,0,0,0,10.75,2.5,7,12,2.00083,3.00022,0.50072,6.50116,19.0748,4.28543,15.7314,25.355,
3.1,3,2,6,5,1.2,0.209165,1,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,4.7707,1.68787,2.73141,6.48141,
3.1,12,3,6,5,1.60813,0.436862,1.1617,2.14384,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,82.8729,3.58408,79.4979,88.9264,
3.1,15,2,6,1,1.32241,0,1.32241,1.32241,6.5,0,6.5,6.5,0,0,0,0,9,0,9,9,6.50116,0,6.50116,6.50116,60.3014,0,60.3014,60.3014,
3.1,18,6,6,6,1.14286,0.116824,1.01786,1.26786,0.0833348,0.204128,0,0.500009,0,0,0,0,11.5,1.22474,9,12,0.0834533,0.204418,0,0.50072,2.96119,0.222873,2.73214,3.39213,
3.2,20,6,7,7,1.19741,0,1.19741,1.19741,6.5,0,6.5,6.5,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,5.74785,0,5.74785,5.74785,
3.2,10,4,9,5,8.02598,9.5911,1.26884,23.5188,11.5,0,11.5,11.5,0,0,0,0,6,2.73861,4,9,11.5012,0,11.5012,11.5012,135.473,13.6211,116.909,149.373,
3.2,16,5,9,6,1.38789,0.300439,1.25098,2.00098,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,3.13178,0.585186,2.69428,4.21214,
3.2,17,6,9,7,1.01884,0,1.01884,1.01884,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5028,0.00432429,11.5012,11.5126,4.78193,0.00432429,4.77213,4.78357,
3.2,19,6,9,7,1.37598,0,1.37598,1.37598,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,5.03357,0,5.03357,5.03357,
3.2,6,4,2,5,1.36071,0.51838,1.01786,2.26786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,24.6064,5.01816,19.5886,31.6421,
3.2,7,3,2,6,1.35119,0.078787,1.25,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.99927,0.44349,2.73141,3.87427,
3.2,9,2,3,2,60.4286,11.3137,52.4286,68.4286,0.500013,6.36396e-06,0.500009,0.500018,2,2.82842,0,3.99999,4,0,4,4,0.50072,0,0.50072,0.50072,56.2939,17.2357,44.1064,68.4814,
3.2,13,5,3,6,1.14881,0.0145802,1.14286,1.17857,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,4.62427,0.837498,4.15998,6.3207,
3.2,2,4,4,6,1.42857,0.213988,1.05357,1.57143,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,36.3542,3.71012,31.8393,40.4821,
3.2,5,3,4,6,1.23214,0,1.23214,1.23214,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,2.97844,0.118136,2.89213,3.17784,
3.2,8,4,4,6,1.83036,0.474308,1.375,2.66071,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,47.5327,4.61445,42.3393,53.4286,
3.2,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.2,14,5,5,7,1.3648,0.125364,1.17857,1.60714,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,7.78827,6.41888,3.5,20.1607,
3.2,1,4,6,6,1.33631,0.247285,1.08929,1.625,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,23.9278,4.36159,18.5886,28.8028,
3.2,3,2,6,6,1.1994,0.300598,0.946429,1.75,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,6.39213,1.65253,3.28498,7.98141,
3.2,12,3,6,6,1.22024,0.264302,0.946429,1.69643,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,2.93082,0.15337,2.73141,3.10641,
3.2,15,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.2,18,6,6,6,1.14286,0.136931,1.01786,1.26786,0,0,0,0,0,0,0,0,12,0,12,12,0,0,0,0,2.91071,0,2.91071,2.91071,
3.3,10,4,9,4,13.0724,11.429,1.7867,28.751,11.5,0,11.5,11.5,7.37054,5.40603,0,12.9643,9,0,9,9,11.5012,0,11.5012,11.5012,138.078,12.9558,126.248,155.784,
3.3,16,5,9,6,1.35217,0.129099,1.26884,1.51884,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,4.89964,1.09117,3.46214,6.74785,
3.3,17,6,9,6,1.01884,0,1.01884,1.01884,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.505,0.00590811,11.5012,11.5126,4.28571,1.03466,3.62285,6.37285,
3.3,19,6,9,6,1.40872,0.0262848,1.37598,1.42955,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.506,0.0119617,11.5012,11.5305,5.16261,1.1388,4.03357,7.26571,
3.3,6,4,2,5,1.31429,0.425697,1.01786,1.96429,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,43.2493,4.72309,37.8564,50.1957,
3.3,7,3,2,6,1.42559,0.10974,1.28571,1.625,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.57665,1.03963,2.73141,5.28498,
3.3,9,2,3,2,28.4286,11.3137,20.4286,36.4286,0.500031,6.36396e-06,0.500027,0.500036,9.99998,2.82842,7.99998,12,4,0,4,4,0.50072,0,0.50072,0.50072,114.33,41.6814,84.8564,143.803,
3.3,13,5,3,5,1.14286,0,1.14286,1.14286,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,21.5421,10.4771,3.89213,28.4278,
3.3,2,4,4,5,1.25,0.439409,1.03571,2.03571,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,47.0821,4.0258,42.0893,52.4107,
3.3,5,3,4,6,1.30059,0.0833114,1.23214,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,3.67189,1.39833,2.74927,6.23141,
3.3,8,4,4,5,6.16428,8.11981,1.17857,20.4286,0,0,0,0,1.5,2.70994,0,6.25,7,0,7,7,0,0,0,0,54.6107,8.58377,41.625,65.2321,
3.3,11,4,5,4,1.59375,0.244138,1.39286,1.91071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,27.5886,8.40054,18.4278,37.6064,
3.3,14,5,5,6,1.66667,0.353132,1.17857,2.08928,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,6.88095,3.04795,5,12.9821,
3.3,1,4,6,5,1.33571,0.207635,1.14286,1.64286,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,33.6493,3.61574,29.6778,39.0707,
3.3,3,2,6,6,1.19345,0.250361,0.964286,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,8.27903,1.40832,5.98141,9.51713,
3.3,12,3,6,7,1.60714,0.250425,1.32143,2.05357,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,3.24162,1.08262,2.62427,5.67784,
3.3,15,2,6,8,8.84821,8.78726,1.26786,20.0179,0.500012,4.65794e-06,0.500009,0.500018,6.26785,5.67855,0,12,12,0,12,12,0.50072,0,0.50072,0.50072,100.124,16.3432,76.6421,117.517,
3.3,18,6,6,6,1.14286,0.136931,1.01786,1.26786,0,0,0,0,0,0,0,0,12,0,12,12,0,0,0,0,2.95536,0.109352,2.91071,3.17857,
3.4,1,4,9,6,1.43783,0.235261,1.125,1.64286,4.16667,5.68037,0.500009,11.5,0,0,0,0,10.3333,2.58199,7,12,4.17837,5.69743,0.50072,11.5662,24.4642,13.3425,8.3257,39.2493,
3.4,4,2,9,3,1.19741,0,1.19741,1.19741,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,4.28357,0.340224,3.89071,4.48,
3.4,14,5,9,4,1.28645,0.131045,1.09027,1.35813,8.625,5.75,0,11.5,0,0,0,0,6.25,1.5,4,7,8.62587,5.75058,0,11.5012,9.22607,12.7784,2.74785,28.3929,
3.4,5,3,2,5,1.18571,0.172486,0.92857,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,8.6,0.894427,7,9,0.50072,0,0.50072,0.50072,11.0386,4.63302,2.90998,13.9636,
3.4,6,3,2,7,1.41837,0.421552,1.01786,2,0.500009,0,0.500009,0.500009,0,0,0,0,6.14286,2.67261,4,9,0.50072,0,0.50072,0.50072,54.9431,8.26942,44.4278,64.5171,
3.4,10,3,2,7,2.14652,0.283383,1.75098,2.53759,11.5,0,11.5,11.5,0.816327,2.1598,0,5.71429,9,0,9,9,11.5012,0,11.5012,11.5012,176.072,6.40548,168.568,182.891,
3.4,15,5,2,9,1.42262,0.316051,1.23214,2.21429,0.500009,0,0.500009,0.500009,2.21429,3.89835,0,10.6607,11,1.5,9,12,0.50072,0,0.50072,0.50072,47.8882,36.0679,2.73141,88.7314,
3.4,9,4,3,17,5.00525,8.11275,0.910713,30.2321,0.500012,8.96685e-06,0.500009,0.500045,2.14706,4.25609,0,16,4,0,4,4,0.50072,0,0.50072,0.50072,105.619,51.6311,19.2314,176.731,
3.4,18,6,3,6,1.13393,0.0969883,1.07143,1.26786,0.416674,0.204128,0,0.500009,0,0,0,0,5.33333,3.26599,4,12,0.417267,0.204418,0,0.50072,2.86844,0.0675388,2.73141,2.91071,
3.4,7,3,4,5,1.20357,0.0482478,1.16071,1.28571,0.500009,0,0.500009,0.500009,0,0,0,0,8,2.23607,4,9,0.50072,0,0.50072,0.50072,11.11,4.74539,2.83856,14.1421,
3.4,8,3,4,1,2.14286,0,2.14286,2.14286,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,67.8571,0,67.8571,67.8571,
3.4,17,6,4,6,1.24124,0.130277,1.01884,1.42857,2.33334,4.49073,0.500009,11.5,0,0,0,0,9,0,9,9,2.33603,4.49558,0.50072,11.5126,2.91975,0.132327,2.73141,3.14713,
3.4,19,6,4,5,1.16071,0.0798589,1.01786,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.0707,0.758665,2.73141,4.42784,
3.4,2,4,5,8,1.24554,0.16498,1,1.53571,0.250005,0.267266,0,0.500009,0,0,0,0,4.5,2.67261,2,7,0.25036,0.267646,0,0.50072,25.3612,20.1627,6.67784,53.1786,
3.4,3,2,6,7,1.34694,0.237766,1,1.75,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,5.0809,2.33428,2.71356,9.35642,
3.4,11,3,6,5,1.8,0.443454,1.32143,2.41071,0.500009,0,0.500009,0.500009,0,0,0,0,5.6,3.57771,4,12,0.50072,0,0.50072,0.50072,45.2493,18.3334,13.6778,56.6064,
3.4,12,4,6,6,1.44048,0.503263,1.07143,2.35714,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,8.36832,1.64451,6.60642,10.785,
3.4,13,5,6,6,1.10119,0.0942661,1,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,9.33333,4.13118,4,12,0.50072,0,0.50072,0.50072,6.73737,6.38523,3.21356,19.3921,
3.4,16,5,6,6,1.19957,0.223436,0.946427,1.51884,2.33334,4.49073,0.500009,11.5,0,0,0,0,11.5,1.22474,9,12,2.33413,4.49091,0.50072,11.5012,3.39189,0.896842,2.85641,5.1957,
3.5,1,4,9,6,1.38193,0.297667,1.14384,1.92955,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.512,0.0265419,11.5012,11.5662,5.87095,6.22718,2.74785,18.5514,
3.5,4,2,9,6,1.19741,0,1.19741,1.19741,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,3.10202,0.587108,2.74785,4.14071,
3.5,14,5,9,4,9.86259,17.0446,1.34027,35.4296,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,8.9041,9.17814,2.90857,22.48,
3.5,5,3,2,6,1.32738,0.20034,1.14286,1.64286,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,15.1272,2.27277,12.7136,18.3921,
3.5,6,3,2,5,6.71071,11.6297,1.25,27.5,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,38.9671,8.72372,23.4636,44.16,
3.5,10,3,2,2,2.37598,0.85863,1.76884,2.98313,11.5,0,11.5,11.5,0,0,0,0,9,0,9,9,11.5012,0,11.5012,11.5012,214.132,20.544,199.605,228.659,
3.5,15,5,2,6,1.2381,0.00922132,1.23214,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,4.03201,1.14945,2.73141,5.62427,
3.5,9,4,3,6,1.83928,0.586302,1.25,2.67857,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,4.85641,1.06114,3.71356,6.64213,
3.5,18,6,3,6,1.07143,0,1.07143,1.07143,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.89213,0,2.89213,2.89213,
3.5,7,3,4,6,1.21131,0.187429,0.92857,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,14.6808,1.58361,12.3921,16.6421,
3.5,8,3,4,6,1.68452,0.521314,1.19643,2.44643,0.0833348,0.204128,0,0.500009,0,0,0,0,7.66667,1.0328,7,9,0.0834533,0.204418,0,0.50072,163.33,3.07788,160.196,168.464,
3.5,17,6,4,6,1.25,0,1.25,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,2.90998,0,2.90998,2.90998,
3.5,19,6,4,6,1.19643,0,1.19643,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,2.73141,0,2.73141,2.73141,
3.5,2,4,5,5,1.26429,0.15278,1.07143,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,10.06,7.36787,4.23141,21.2314,
3.5,3,2,6,6,4.47619,7.32906,1,19.3214,0.500011,3.67423e-06,0.500009,0.500018,5.1369,5.21073,0,12,12,0,12,12,0.50072,0,0.50072,0.50072,3.31177,0.789338,2.90998,4.89213,
3.5,11,3,6,6,1.22321,0.206634,1.05357,1.57143,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,16.163,2.14837,14.2671,19.4457,
3.5,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.5,13,5,6,6,1.03571,0,1.03571,1.03571,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,3.34451,0.597152,2.9457,4.48141,
