Time,ueId,assoCell,compCell,taskCount, upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
4.2,20,6,6,7,1.26275,0.291006,1.05357,1.91071,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4.18367,1.53989,2.76786,6.33929,
4.3,3,2,7,1,1.00098,0,1.00098,1.00098,6.5,0,6.5,6.5,0,0,0,0,12,0,12,12,6.50116,0,6.50116,6.50116,87.6764,0,87.6764,87.6764,
4.3,16,5,7,4,1.3177,0.196231,1.07143,1.50098,5,3,0.500009,6.5,0,0,0,0,7,0,7,7,5.00105,3.00022,0.50072,6.50116,8.08749,0.249203,7.89213,8.42643,
4.3,19,6,7,10,1.28491,0.178462,1.14384,1.67955,11,1.58114,6.5,11.5,0,0,0,0,2.5,1.58114,2,7,11.0012,1.58114,6.50116,11.5012,88.805,41.7017,2.89071,138.748,
4.3,4,2,8,4,1.42931,0.362477,1.1617,1.94741,5,3,0.500009,6.5,0,0,0,0,4,0,4,4,5.00105,3.00022,0.50072,6.50116,18.1455,9.40205,4.98141,26.4443,
4.3,5,3,8,5,1.2867,0.110079,1.10813,1.35813,6.5,0,6.5,6.5,0,0,0,0,5,2.23607,4,9,6.51059,0.0210893,6.50116,6.54832,5.47771,1.59447,4.59356,8.31928,
4.3,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,14,5,9,4,1.29018,0.189754,1.05357,1.51786,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,45.2366,3.14432,41.9286,48.125,
4.3,20,6,9,3,1.71527,0.556731,1.39384,2.35813,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,4.88476,3.31472,2.94428,8.71214,
4.3,9,4,2,7,1.24235,0.241095,1.125,1.76786,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.09876,2.78319,2.76713,10.3921,
4.3,13,5,2,6,1.36607,0.314762,1.14286,1.91071,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,12.0796,1.16435,10.4278,13.66,
4.3,18,6,2,5,1.23234,0.120046,1.08929,1.35813,1.70001,2.68328,0.500009,6.5,0,0,0,0,8,2.23607,7,12,1.70081,2.68348,0.50072,6.50116,4.86327,1.20452,3.53498,6.24927,
4.3,11,5,3,3,1.73875,0.46889,1.19741,2.01786,4.5,3.4641,0.500009,6.5,0,0,0,0,8.66667,5.7735,2,12,4.50101,3.46436,0.50072,6.50116,20.7959,15.8482,5.49785,37.1421,
4.3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,6,6,4,3,16.3039,8.45015,9.875,25.875,2.50001,3.46409,0.500009,6.5,4,6.9282,0,12,12,0,12,12,2.50087,3.46436,0.50072,6.50116,11.1119,7.34901,5.24927,19.3564,
4.3,7,3,4,4,1.43775,0.336308,0.96527,1.67857,2.00001,3,0.500009,6.5,0,0,0,0,11.25,1.5,9,12,2.00083,3.00022,0.50072,6.50116,8.23106,2.1181,6.14213,10.7657,
4.3,8,3,4,17,8.8855,9.26944,0.946427,26.9464,0.500012,4.22701e-06,0.500009,0.500018,7.17647,6.69204,0,17.5179,12,0,12,12,0.50072,0,0.50072,0.50072,356.97,193.274,2.73141,534.41,
4.3,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,10,2,5,1,2.14286,0,2.14286,2.14286,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,14.4643,0,14.4643,14.4643,
4.3,17,6,5,6,1.39004,0.106966,1.17857,1.48313,1.50001,2.44949,0.500009,6.5,0,0,0,0,5.33333,3.26599,4,12,1.50079,2.44967,0.50072,6.50116,5.44546,3.89457,2.73141,12.9457,
4.4,3,2,7,3,10.0129,14.6508,1.42955,26.9296,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.52283,0.0375359,6.50116,6.56618,15.1428,0.232592,14.8793,15.3193,
4.4,16,5,7,7,1.2816,0.173963,0.983127,1.50098,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,7.35755,2.27638,4.48,10.9086,
4.4,19,6,7,6,1.31646,0.163923,1.05455,1.57241,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,13.4621,5.69078,3.48,17.8193,
4.4,4,2,8,6,3.98327,6.2305,1.19741,16.6974,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.515,0.033386,6.50116,6.58314,24.5374,3.95273,16.5693,27.0693,
4.4,5,3,8,7,1.26119,0.0909698,1.17956,1.35813,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.51372,0.023752,6.50116,6.56618,3.41897,0.859973,2.73,4.62927,
4.4,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.4,14,5,9,7,1.33262,0.205385,1.09027,1.59027,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,6.87796,3.1733,3.62285,13.1586,
4.4,20,6,9,1,1.39384,0,1.39384,1.39384,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,91.9443,0,91.9443,91.9443,
4.4,9,4,2,6,1.56548,0.535317,1.125,2.55357,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,17.9755,8.93023,8.71356,27.6778,
4.4,13,5,2,7,1.22959,0.145594,1.01786,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,7.82835,3.25258,4.15998,13.3743,
4.4,18,6,2,6,1.13988,0.106795,1.08929,1.35714,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,10.6451,2.9831,6.74927,13.3743,
4.4,11,5,3,11,1.41558,0.341262,1,2,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,49.7915,26.6767,4.15998,84.6421,
4.4,2,2,4,4,1.36161,0.164554,1.19643,1.58929,0.500009,0,0.500009,0.500009,0,0,0,0,10,4,4,12,0.50072,0,0.50072,0.50072,38.477,49.6466,12.16,112.928,
4.4,6,6,4,5,7.025,9.37754,1.23214,23.125,0.500009,0,0.500009,0.500009,10.25,6.30262,0,16.6429,12,0,12,12,0.50072,0,0.50072,0.50072,27.385,12.7392,13.6243,45.3207,
4.4,7,3,4,7,4.62755,7.51621,0.92857,21.3036,0.50001,3.40168e-06,0.500009,0.500018,5.19388,5.56197,0,12.0536,12,0,12,12,0.50072,0,0.50072,0.50072,2.88703,0.173351,2.73141,3.26713,
4.4,8,3,4,8,1.04241,0.151503,0.785714,1.19643,0.50001,3.18198e-06,0.500009,0.500018,27.9576,11.4004,10.0179,45.75,12,0,12,12,0.50072,0,0.50072,0.50072,3.14436,0.781205,2.71356,4.40999,
4.4,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.4,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.4,17,6,5,6,1.41964,0.277275,1.16071,1.67857,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,10.8118,3.91197,3.26713,13.4814,
4.5,3,2,7,7,2.79945,3.70437,1.12598,11.1617,6.5,0,6.5,6.5,2.03827,3.48741,0,7.5,7,0,7,7,6.50116,0,6.50116,6.50116,26.8984,9.98524,11.355,39.4264,
4.5,16,5,7,6,1.24801,0.00729009,1.23313,1.25098,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,4.81035,1.11836,3.39071,6.46214,
4.5,19,6,7,7,1.27394,0.274077,1.0367,1.82241,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,13.5081,2.93584,7.83714,15.9443,
4.5,4,2,8,7,5.22573,8.22074,1.17955,23.1796,6.5,0,6.5,6.5,1.07385,1.83921,0,3.99911,4,0,4,4,6.51317,0.0308581,6.50116,6.58314,22.9372,8.30578,10.6932,32.5578,
4.5,5,3,8,6,1.23908,0.0922132,1.17956,1.35813,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.52069,0.0370607,6.50116,6.59547,3.40689,0.953306,2.73,4.64071,
4.5,1,2,9,2,1.29513,0.139592,1.19643,1.39384,5.75,8.13173,0,11.5,0,0,0,0,5.5,2.12132,4,7,5.75058,8.13255,0,11.5012,115.267,149.454,9.58714,220.946,
4.5,14,5,9,6,1.31646,0.102062,1.10813,1.35813,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,3.24785,0.506085,2.71214,4.14071,
4.5,20,6,9,5,1.97241,0.572627,1.39384,2.87598,11.5,0,11.5,11.5,0,0,0,0,7,0,7,7,11.5012,0,11.5012,11.5012,116.944,8.08788,104.659,124.944,
4.5,9,4,2,1,1.05357,0,1.05357,1.05357,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,86.7493,0,86.7493,86.7493,
4.5,13,5,2,6,1.02083,0.00729009,1.01786,1.03571,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.84748,0.820399,4.87427,6.89213,
4.5,18,6,2,7,1.42347,0.403892,1.08929,2.10714,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,11.3845,2.48984,5.98141,13.3743,
4.5,11,5,3,6,1.33929,0.29688,1.08929,1.92857,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.26713,0.468796,2.6957,3.76713,
4.5,2,2,4,7,1.53316,0.338412,1.07143,2.08928,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,13.2289,3.33045,8.49927,17.8386,
4.5,6,6,4,1,29.125,0,29.125,29.125,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,87.8564,0,87.8564,87.8564,
4.5,7,3,4,6,1.11309,0.214484,0.92857,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,2.6957,0.0648786,2.5707,2.73141,
4.5,8,3,4,9,1.03175,0.114263,0.875001,1.19643,0.500009,0,0.500009,0.500009,61.5456,11.7036,42.1786,77.9286,12,0,12,12,0.50072,0,0.50072,0.50072,3.12626,0.732766,2.71356,4.40999,
4.5,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.5,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.5,17,6,5,6,1.16964,0.152676,0.92857,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,12.0796,1.24656,9.74927,13.3564,
4.6,2,4,7,1,1.78571,0,1.78571,1.78571,0.500009,0,0.500009,0.500009,0,0,0,0,12,0,12,12,0.50072,0,0.50072,0.50072,66.9814,0,66.9814,66.9814,
4.6,5,3,7,4,1.21973,0.0267855,1.17956,1.23313,6.5,0,6.5,6.5,0,0,0,0,6.25,1.5,4,7,6.50116,0,6.50116,6.50116,6.92643,2.46226,4.76571,9.81928,
4.6,19,2,7,6,1.3492,0.370251,1.0367,2.05456,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.5845,0.204129,6.50116,7.00117,8.01273,3.0773,3.98,13.0871,
4.6,17,6,8,5,1.2115,0.0823707,1.09027,1.26884,5.3,2.68328,0.500009,6.5,0,0,0,0,2.4,0.894427,2,4,5.30107,2.68348,0.50072,6.50116,3.84457,1.85454,2.94428,7.15999,
4.6,3,2,9,5,5.32616,7.48428,1.2867,18.6796,8.5,2.73861,6.5,11.5,1.39982,3.1301,0,6.99911,5,2.73861,2,7,8.50137,2.73842,6.50116,11.5012,11.6941,6.82857,3.48,18.6397,
4.6,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.6,4,2,3,6,1.39004,0.320843,0.947411,1.78571,1.50001,2.44949,0.500009,6.5,0,0,0,0,6.5,1.22474,4,7,1.50079,2.44967,0.50072,6.50116,7.49011,2.89939,3.87427,11.9621,
4.6,7,3,3,6,1.16964,0.163955,0.910713,1.42857,0.0833348,0.204128,0,0.500009,0,0,0,0,7.83333,2.04124,7,12,0.0834533,0.204418,0,0.50072,5.735,1.83997,2.73141,7.85714,
4.6,18,6,3,6,1.14881,0.124573,1.07143,1.35714,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,3.86237,0.640538,2.73141,4.73141,
4.6,9,2,4,6,1.44345,0.274888,1.30357,2,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,111.249,19.0376,84.5528,136.142,
4.6,11,4,4,5,1.41071,0.0418792,1.375,1.48214,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,22.7714,16.3495,3.41071,40.9286,
4.6,13,5,4,6,1.22619,0.155948,1.01786,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,8.66667,0.816497,7,9,0.50072,0,0.50072,0.50072,7.75522,1.0494,5.87427,8.67784,
4.6,14,5,4,5,1.46091,0.39671,0.982143,1.98214,2.70001,4.91935,0.500009,11.5,0,0,0,0,8.6,0.894427,7,9,2.70081,4.91955,0.50072,11.5012,8.75613,5.73485,5.85642,18.9979,
4.6,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.6,15,5,5,16,4.86272,7.34361,1.05357,26.5714,0.50001,2.25e-06,0.500009,0.500018,4.15848,5.99846,0,16.75,12,0,12,12,0.50072,0,0.50072,0.50072,676.285,160.994,348.66,824.499,
4.6,16,5,5,6,1.20254,0.0247825,1.17857,1.25098,1.08333,2.65361,0,6.5,0,0,0,0,7,0,7,7,1.08353,2.65409,0,6.50116,6.72286,0.980946,4.89071,7.48214,
4.6,1,2,6,6,1.53885,0.302196,1.17857,1.92857,2.33334,4.49073,0.500009,11.5,0,0,0,0,7,0,7,7,2.33413,4.49091,0.50072,11.5012,7.26392,2.73724,3.24927,10.7479,
4.6,8,3,6,5,1.23928,0.201081,0.946427,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,6.34213,0.888776,4.89213,7.10642,
4.6,20,6,6,11,1.34478,0.276491,1.14384,2.12598,7.31818,5.80204,0,11.5,0,0,0,0,7,0,7,7,7.32321,5.80604,0,11.5483,41.6421,38.5821,3.625,103.712,
4.7,2,4,7,6,1.19146,0.10017,1.14384,1.39384,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,4.4294,0.561341,3.90857,5.40857,
4.7,5,3,7,6,1.27479,0.085764,1.21527,1.44741,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,8.4175,1.97977,5.46214,10.6943,
4.7,19,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.7,17,6,8,6,1.26884,0,1.26884,1.26884,6.5,0,6.5,6.5,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.94428,0,2.94428,2.94428,
4.7,3,2,9,7,1.29435,0.340826,1.0367,2.0367,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,3.58714,0.810092,2.98,4.90857,
4.7,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.7,4,2,3,6,1.40476,0.137241,1.26786,1.53571,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,3.98141,1.50013,2.73141,6.23141,
4.7,7,3,3,6,1.17559,0.0175569,1.14286,1.19643,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,9.28571,2.40132,6,11.3393,
4.7,18,6,3,7,1.07143,0,1.07143,1.07143,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,3.92784,0,3.92784,3.92784,
4.7,9,2,4,5,12.5357,15.0582,1.03571,35.7857,0.500014,8.04984e-06,0.500009,0.500027,8.14999,8.09243,0,18,9,0,9,9,0.50072,0,0.50072,0.50072,6.9457,2.0722,4.12427,9.65999,
4.7,11,4,4,6,1.27679,0.100857,1.23214,1.48214,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,7.53571,6.28129,3.66071,20.1607,
4.7,13,5,4,6,1.22619,0.109885,1.14286,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,8.74332,0.461208,8.21356,9.39213,
4.7,14,5,4,5,1.37143,0.228474,1.19643,1.73214,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,9.05641,1.70526,6.17784,10.6064,
4.7,6,3,5,4,4.73661,5.59671,1.625,13.125,0.500011,4.5e-06,0.500009,0.500018,14.3884,3.63376,11.0357,19.0179,12,0,12,12,0.50072,0,0.50072,0.50072,253.102,12.1888,239.339,268.928,
4.7,15,5,5,16,2.46875,2.77512,1.05357,12.7679,0.468758,0.125002,0,0.500009,0.590402,1.77223,0,6.73214,11.6875,1.25,7,12,0.469425,0.12518,0,0.50072,242.994,79.9782,5.73214,339.392,
4.7,16,5,5,6,1.22619,0.0995312,1.17857,1.42857,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,8.60417,0.690351,7.69643,9.35714,
4.7,1,2,6,6,1.25893,0.210002,0.910713,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,5.06772,2.05484,2.99927,7.92784,
4.7,8,3,6,6,1.27083,0.129469,1.17857,1.44643,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,9.51713,1.79817,6.48141,10.9636,
4.7,20,6,6,7,1.21429,0,1.21429,1.21429,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,3.61224,0.0337466,3.53571,3.625,
4.8,2,4,7,7,1.14384,0,1.14384,1.14384,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,3.03867,0.344218,2.90857,3.81928,
4.8,5,3,7,6,1.18551,0.109885,0.96527,1.25098,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,10.7955,0.336486,10.4979,11.4264,
4.8,19,2,7,2,1.2242,0.113641,1.14384,1.30455,6.5,0,6.5,6.5,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,137.784,11.1369,129.909,145.659,
4.8,17,6,8,6,1.26884,0,1.26884,1.26884,6.5,0,6.5,6.5,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.95619,0.0184426,2.94428,2.98,
4.8,3,2,9,5,1.20456,0.136347,1.00098,1.30455,11.5,0,11.5,11.5,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,10.3193,1.09002,8.53357,11.2121,
4.8,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.8,4,2,3,6,1.24107,0.18272,1.03571,1.51786,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,9.13022,3.22397,2.73141,11.4457,
4.8,7,3,3,6,1.09524,0.143154,0.910713,1.19643,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,11.5685,0.426096,10.8393,11.9821,
4.8,18,6,3,6,1.07738,0.0145802,1.07143,1.10714,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.11832,0.179521,3.92784,4.40998,
4.8,9,2,4,7,9.17092,13.3979,1.01786,35.5357,0.500013,7.08116e-06,0.500009,0.500027,6.54081,7.25388,0,18,9,0,9,9,0.50072,0,0.50072,0.50072,17.4049,5.64918,8.9457,24.3207,
4.8,11,4,4,7,1.23469,0.00674931,1.23214,1.25,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,3.01275,0.269975,2.91071,3.625,
4.8,13,5,4,7,1.18622,0.00954497,1.17857,1.19643,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,3.42019,1.79873,2.73141,7.49927,
4.8,14,5,4,8,1.11607,0.0832115,1,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,10.5595,12.4705,2.89213,34.8564,
4.8,6,3,5,8,1.74777,0.472498,1.08929,2.32143,0.500009,0,0.500009,0.500009,1.22768,2.53695,0,7.01786,10.125,2.58775,7,12,0.50072,0,0.50072,0.50072,164.959,127.355,11.6957,271.428,
4.8,15,5,5,5,1.25,0,1.25,1.25,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,10.3714,8.35975,3.73214,19.7143,
4.8,16,5,5,7,1.40561,0.179969,1.17857,1.69643,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,3.80102,1.64196,2.96429,7.51786,
4.8,1,2,6,6,1.30059,0.215596,0.910713,1.42857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,9.2463,2.20821,4.89213,10.9993,
4.8,8,3,6,5,1.96786,0.481713,1.19643,2.39286,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,22.0421,4.17864,16.0707,27.1957,
4.8,20,6,6,6,1.20833,0.0145802,1.17857,1.21429,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,3.73512,0.0870558,3.625,3.82143,
4.9,11,4,7,4,1.24652,0.141643,1.0367,1.34027,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,9.65857,0.526307,9.28357,10.4086,
4.9,15,2,7,5,1.22559,0.0445487,1.1617,1.26884,3.9,3.5602,0,6.5,0,0,0,0,5.2,1.64317,4,7,3.9007,3.56083,0,6.50116,14.1237,13.0339,5.17642,34.5,
4.9,3,2,8,5,1.19384,0.105946,1.01884,1.2867,8.5,2.73861,6.5,11.5,0,0,0,0,6.2,3.83406,2,9,8.50116,2.73861,6.50116,11.5012,6.655,2.04312,4.99785,9.96214,
4.9,4,2,8,6,1.19113,0.101621,1,1.28571,4.5,3.09838,0.500009,6.5,0,0,0,0,8.33333,1.0328,7,9,4.50101,3.09861,0.50072,6.50116,9.03404,5.9337,3.96214,20.1586,
4.9,9,4,8,1,1.03571,0,1.03571,1.03571,0.500009,0,0.500009,0.500009,0,0,0,0,9,0,9,9,0.50072,0,0.50072,0.50072,10.8743,0,10.8743,10.8743,
4.9,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.9,6,3,9,6,1.27447,0.172575,1.17956,1.60714,7.83334,5.68037,0.500009,11.5,0,0,0,0,5,1.54919,4,7,7.83435,5.6806,0.50072,11.5012,4.87333,3.59889,2.87285,11.7671,
4.9,17,6,9,4,1.3358,0.0446425,1.26884,1.35813,10.25,2.5,6.5,11.5,0,0,0,0,3.5,1,2,4,10.254,2.50191,6.50116,11.5126,2.75392,0.127022,2.68284,2.94428,
4.9,1,2,2,6,1.5625,0.292498,1.28571,2.01786,0.0833348,0.204128,0,0.500009,0,0,0,0,7,0,7,7,0.0834533,0.204418,0,0.50072,5.3094,1.93144,2.73214,8.6957,
4.9,16,5,2,5,1.18929,0.11614,0.982143,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.62427,0.832802,3.96356,5.99927,
4.9,20,6,2,6,1.36309,0.102061,1.21429,1.42857,0.416674,0.204128,0,0.500009,0,0,0,0,7,0,7,7,0.417267,0.204418,0,0.50072,3.64523,0.890382,2.96356,5.24927,
4.9,2,4,3,5,1.16071,0.178124,0.910713,1.41071,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,8.61713,0.366311,8.21356,8.98141,
4.9,7,3,3,7,1.06888,0.0760609,1.01786,1.17857,0,0,0,0,0,0,0,0,4.85714,1.46385,4,7,0,0,0,0,5.13775,2.93232,2.875,11.4643,
4.9,13,5,4,6,1.25893,0.329221,1.01786,1.83929,0.500009,0,0.500009,0.500009,0,0,0,0,7.33333,0.816497,7,9,0.50072,0,0.50072,0.50072,13.3415,8.5541,4.76713,21.6064,
4.9,14,5,4,6,1.26191,0.132512,1.08929,1.5,0.500009,0,0.500009,0.500009,0,0,0,0,7.33333,0.816497,7,9,0.50072,0,0.50072,0.50072,8.77606,8.35299,3.64213,24.9993,
4.9,18,6,4,5,1.24286,0.00978068,1.23214,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,10.6743,8.04463,4.49927,19.4814,
4.9,5,3,5,6,1.25612,0.111441,1.19643,1.48313,1.50001,2.44949,0.500009,6.5,0,0,0,0,7,0,7,7,1.50079,2.44967,0.50072,6.50116,4.15082,2.92797,2.85641,10.1229,
4.9,8,3,5,6,1.44643,0.36439,1.26786,2.17857,0.500009,0,0.500009,0.500009,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,8.59451,8.42846,3.48141,23.3743,
4.9,19,6,5,12,1.41592,0.340317,0.946429,2.07241,5,2.7136,0.500009,6.5,0.0982142,0.340224,0,1.17857,7,0,7,7,5.00105,2.7138,0.50072,6.50116,70.775,49.6316,5.23141,144.212,
